"id","age","gender","education","region"
40392,28,"Female","College","West"
40393,35,"Female","College","East"
40394,38,"Female","College","East"
40395,30,"Female","Bachelor","East"
40396,29,"Female","College","East"
40397,30,"Female","College","East"
40398,32,"Male","College","South"
40399,24,"Male","College","East"
40400,27,"Female","Masters","West"
40401,35,"Male","Bachelor","South"
40402,30,"Male","Bachelor","East"
40403,31,"Male","Masters","West"
40404,36,"Female","Bachelor","West"
40405,29,"Male","College","East"
40406,34,"Female","College","West"
40407,35,"Male","Bachelor","North"
40408,27,"Male","Bachelor","East"
40409,32,"Female","College","South"
40410,28,"Male","College","North"
40411,37,"Female","College","North"
40412,32,"Male","Bachelor","East"
40413,28,"Male","Bachelor","West"
40414,37,"Male","HighSchool","East"
40415,31,"Female","Bachelor","South"
40416,29,"Female","HighSchool","South"
40417,35,"Female","College","South"
40418,39,"Female","College","East"
40419,28,"Male","HighSchool","South"
40420,31,"Female","HighSchool","West"
40421,32,"Female","College","South"
40422,31,"Female","Bachelor","East"
40423,28,"Male","HighSchool","West"
40424,29,"Male","HighSchool","West"
40425,29,"Male","Masters","East"
40426,32,"Male","Masters","North"
40427,37,"Male","Bachelor","East"
40428,36,"Female","College","West"
40429,32,"Male","Masters","East"
40430,30,"Female","College","North"
40431,33,"Male","HighSchool","North"
40432,32,"Female","Bachelor","South"
40433,31,"Female","Bachelor","West"
40434,29,"Female","College","West"
40435,33,"Male","College","South"
40436,35,"Male","Bachelor","South"
40437,31,"Male","College","West"
40438,36,"Female","College","North"
40439,27,"Male","HighSchool","South"
40440,27,"Female","Bachelor","West"
40441,33,"Female","College","East"
40442,34,"Female","Bachelor","East"
40443,29,"Female","Masters","North"
40444,23,"Female","College","West"
40445,23,"Female","Bachelor","East"
40446,24,"Male","HighSchool","East"
40447,29,"Female","College","South"
40448,26,"Female","Masters","West"
40449,24,"Female","College","North"
40450,27,"Female","College","East"
40451,33,"Male","Bachelor","East"
40452,24,"Male","Masters","West"
40453,37,"Female","HighSchool","West"
40454,32,"Male","College","West"
40455,29,"Female","College","South"
40456,29,"Female","Bachelor","South"
40457,26,"Male","Bachelor","North"
40458,36,"Female","HighSchool","East"
40459,33,"Male","HighSchool","East"
40460,32,"Female","College","East"
40461,32,"Female","College","East"
40462,39,"Female","College","West"
40463,28,"Female","College","North"
40464,27,"Female","HighSchool","East"
40465,34,"Female","College","South"
40466,35,"Male","HighSchool","South"
40467,34,"Male","Bachelor","North"
40468,35,"Male","HighSchool","East"
40469,32,"Male","HighSchool","East"
40470,27,"Male","College","West"
40471,36,"Female","Bachelor","South"
40472,25,"Female","College","North"
40473,28,"Male","Masters","East"
40474,28,"Male","College","West"
40475,33,"Female","College","North"
40476,31,"Female","HighSchool","East"
40477,31,"Male","Masters","East"
40478,23,"Male","College","West"
40479,27,"Male","Bachelor","South"
40480,33,"Female","Bachelor","West"
40481,33,"Male","Bachelor","North"
40482,34,"Male","College","South"
40483,37,"Female","Bachelor","South"
40484,31,"Female","Masters","South"
40485,35,"Female","Masters","East"
40486,31,"Male","College","East"
40487,31,"Female","College","East"
40488,21,"Female","College","East"
40489,33,"Female","College","North"
40490,31,"Female","Bachelor","North"
40491,40,"Male","Masters","West"
40492,25,"Female","Bachelor","East"
40493,21,"Male","College","South"
40494,32,"Male","College","West"
40495,30,"Female","Bachelor","North"
40496,38,"Male","Bachelor","East"
40497,34,"Male","College","North"
40498,33,"Male","HighSchool","West"
40499,38,"Female","Bachelor","South"
40500,22,"Male","HighSchool","East"
40501,36,"Male","College","East"
40502,22,"Female","College","South"
40503,26,"Male","HighSchool","South"
40504,32,"Female","Bachelor","North"
40505,32,"Female","HighSchool","West"
40506,31,"Female","HighSchool","West"
40507,33,"Female","Bachelor","West"
40508,34,"Female","Bachelor","North"
40509,24,"Male","College","East"
40510,21,"Female","HighSchool","South"
40511,33,"Male","Bachelor","East"
40512,33,"Female","College","East"
40513,27,"Female","Bachelor","West"
40514,38,"Female","Bachelor","North"
40515,23,"Female","Masters","East"
40516,20,"Female","HighSchool","South"
40517,28,"Male","College","North"
40518,24,"Male","Masters","South"
40519,29,"Male","College","West"
40520,28,"Female","HighSchool","South"
40521,29,"Male","Bachelor","North"
40522,24,"Female","Masters","East"
40523,39,"Female","Masters","East"
40524,25,"Female","College","West"
40525,24,"Male","HighSchool","North"
40526,31,"Female","Bachelor","North"
40527,30,"Male","HighSchool","West"
40528,26,"Male","Bachelor","North"
40529,32,"Male","Bachelor","East"
40530,17,"Female","Bachelor","North"
40531,37,"Male","Bachelor","West"
40532,33,"Male","College","West"
40533,31,"Male","College","West"
40534,20,"Male","HighSchool","West"
40535,31,"Female","College","East"
40536,31,"Female","College","East"
40537,33,"Male","HighSchool","South"
40538,29,"Male","Bachelor","West"
40539,30,"Female","Bachelor","South"
40540,30,"Female","Bachelor","West"
40541,28,"Male","HighSchool","South"
40542,19,"Male","College","East"
40543,25,"Male","College","North"
40544,27,"Male","College","West"
40545,27,"Male","Bachelor","West"
40546,29,"Female","Bachelor","West"
40547,29,"Male","College","West"
40548,34,"Male","Bachelor","North"
40549,27,"Female","HighSchool","West"
40550,22,"Male","Bachelor","West"
40551,28,"Female","College","West"
40552,30,"Female","College","East"
40553,23,"Male","College","North"
40554,29,"Male","Bachelor","West"
40555,21,"Female","College","West"
40556,31,"Female","Bachelor","North"
40557,40,"Female","Bachelor","East"
40558,23,"Female","HighSchool","West"
40559,26,"Female","College","East"
40560,32,"Female","HighSchool","South"
40561,34,"Female","Bachelor","North"
40562,33,"Female","Bachelor","West"
40563,25,"Male","College","South"
40564,25,"Female","HighSchool","West"
40565,36,"Male","Bachelor","West"
40566,32,"Female","College","West"
40567,27,"Female","HighSchool","West"
40568,28,"Male","HighSchool","South"
40569,28,"Female","College","East"
40570,31,"Male","HighSchool","East"
40571,33,"Female","Bachelor","South"
40572,33,"Female","Bachelor","West"
40573,22,"Female","College","East"
40574,29,"Male","Bachelor","West"
40575,34,"Male","College","North"
40576,25,"Female","Bachelor","East"
40577,22,"Male","HighSchool","South"
40578,26,"Female","HighSchool","North"
40579,30,"Female","Bachelor","West"
40580,32,"Female","College","East"
40581,27,"Female","HighSchool","West"
40582,29,"Male","Bachelor","West"
40583,21,"Female","College","West"
40584,28,"Female","College","West"
40585,29,"Male","Bachelor","West"
40586,35,"Male","College","West"
40587,37,"Male","HighSchool","West"
40588,31,"Female","Bachelor","South"
40589,30,"Male","HighSchool","West"
40590,30,"Male","Bachelor","East"
40591,29,"Male","College","West"
40592,22,"Male","College","West"
40593,28,"Female","Bachelor","East"
40594,29,"Female","Bachelor","South"
40595,31,"Male","Bachelor","East"
40596,35,"Male","HighSchool","North"
40597,23,"Female","College","North"
40598,33,"Male","College","East"
40599,35,"Female","HighSchool","West"
40600,28,"Male","College","West"
40601,35,"Female","Bachelor","West"
40602,36,"Female","HighSchool","North"
40603,27,"Female","College","West"
40604,27,"Male","College","West"
40605,29,"Female","College","South"
40606,21,"Male","HighSchool","South"
40607,27,"Female","College","East"
40608,38,"Female","Bachelor","East"
40609,30,"Female","HighSchool","East"
40610,29,"Female","College","East"
40611,37,"Female","HighSchool","South"
40612,30,"Male","College","South"
40613,28,"Male","HighSchool","South"
40614,33,"Female","Bachelor","East"
40615,24,"Female","Bachelor","West"
40616,27,"Female","College","East"
40617,34,"Female","College","West"
40618,33,"Female","College","West"
40619,31,"Female","Bachelor","West"
40620,32,"Female","Bachelor","West"
40621,30,"Male","HighSchool","South"
40622,38,"Male","College","West"
40623,27,"Male","College","East"
40624,31,"Male","Bachelor","East"
40625,37,"Male","Bachelor","South"
40626,30,"Male","College","North"
40627,30,"Male","College","East"
40628,35,"Female","College","South"
40629,31,"Female","Bachelor","West"
40630,24,"Male","Bachelor","East"
40631,38,"Male","HighSchool","North"
40632,28,"Female","HighSchool","West"
40633,34,"Female","College","West"
40634,36,"Male","Bachelor","South"
40635,23,"Female","College","West"
40636,24,"Male","Bachelor","West"
40637,33,"Male","HighSchool","South"
40638,26,"Female","HighSchool","West"
40639,26,"Female","HighSchool","West"
40640,33,"Male","HighSchool","South"
40641,30,"Male","College","North"
40642,32,"Female","Bachelor","West"
40643,27,"Female","Bachelor","East"
40644,26,"Female","HighSchool","East"
40645,24,"Female","Bachelor","West"
40646,28,"Male","College","East"
40647,31,"Male","HighSchool","East"
40648,30,"Male","College","West"
40649,29,"Female","HighSchool","East"
40650,35,"Male","College","West"
40651,30,"Male","Bachelor","East"
40652,34,"Female","Bachelor","East"
40653,31,"Female","HighSchool","West"
40654,32,"Female","Bachelor","South"
40655,29,"Male","Bachelor","South"
40656,24,"Male","HighSchool","West"
40657,37,"Male","College","West"
40658,28,"Female","HighSchool","West"
40659,29,"Female","Bachelor","East"
40660,28,"Male","Bachelor","West"
40661,24,"Male","College","West"
40662,26,"Female","College","West"
40663,24,"Female","College","South"
40664,26,"Male","College","West"
40665,24,"Male","Bachelor","East"
40666,34,"Female","HighSchool","East"
40667,34,"Male","College","East"
40668,29,"Male","HighSchool","West"
40669,31,"Male","College","East"
40670,30,"Male","Masters","West"
40671,27,"Male","Bachelor","East"
40672,38,"Male","College","South"
40673,31,"Female","College","East"
40674,30,"Male","HighSchool","West"
40675,27,"Female","Bachelor","East"
40676,26,"Male","College","West"
40677,31,"Male","Bachelor","North"
40678,26,"Female","College","South"
40679,32,"Female","HighSchool","North"
40680,23,"Male","Bachelor","West"
40681,31,"Male","Bachelor","South"
40682,31,"Female","College","West"
40683,34,"Male","Bachelor","North"
40684,28,"Female","Masters","West"
40685,30,"Female","Bachelor","East"
40686,36,"Male","College","North"
40687,21,"Female","College","North"
40688,29,"Male","Bachelor","West"
40689,32,"Female","College","East"
40690,30,"Female","College","East"
40691,30,"Male","Bachelor","East"
40692,33,"Male","Bachelor","North"
40693,28,"Male","Masters","North"
40694,31,"Female","HighSchool","West"
40695,26,"Female","HighSchool","West"
40696,22,"Male","College","South"
40697,29,"Male","Masters","East"
40698,23,"Male","Bachelor","South"
40699,34,"Male","HighSchool","West"
40700,25,"Male","College","West"
40701,20,"Male","College","North"
40702,31,"Female","College","South"
40703,37,"Male","Bachelor","West"
40704,34,"Female","Bachelor","South"
40705,30,"Male","Masters","East"
40706,37,"Female","College","East"
40707,26,"Female","College","East"
40708,27,"Male","HighSchool","West"
40709,31,"Female","HighSchool","North"
40710,26,"Male","College","East"
40711,26,"Male","Bachelor","West"
40712,27,"Male","Bachelor","South"
40713,25,"Male","College","South"
40714,34,"Female","HighSchool","East"
40715,30,"Male","Masters","East"
40716,26,"Male","College","West"
40717,34,"Male","HighSchool","East"
40718,35,"Male","Bachelor","East"
40719,29,"Female","College","West"
40720,27,"Female","Bachelor","West"
40721,30,"Male","HighSchool","West"
40722,30,"Male","College","West"
40723,30,"Female","HighSchool","East"
40724,36,"Male","College","East"
40725,29,"Male","Masters","West"
40726,30,"Female","College","East"
40727,40,"Male","College","West"
40728,28,"Male","College","North"
40729,35,"Female","HighSchool","North"
40730,25,"Male","Bachelor","North"
40731,25,"Male","College","East"
40732,29,"Male","College","West"
40733,27,"Female","Masters","North"
40734,35,"Female","HighSchool","West"
40735,21,"Male","College","West"
40736,28,"Female","Bachelor","East"
40737,23,"Female","HighSchool","East"
40738,33,"Male","College","North"
40739,33,"Female","College","East"
40740,35,"Male","College","North"
40741,32,"Female","Bachelor","West"
40742,29,"Male","College","West"
40743,26,"Male","College","West"
40744,26,"Male","Bachelor","West"
40745,32,"Male","HighSchool","East"
40746,37,"Female","Masters","North"
40747,30,"Male","HighSchool","East"
40748,27,"Male","Bachelor","North"
40749,25,"Male","Bachelor","North"
40750,27,"Female","Bachelor","West"
40751,32,"Male","Bachelor","East"
40752,28,"Female","College","East"
40753,20,"Male","Bachelor","North"
40754,28,"Female","Bachelor","North"
40755,24,"Female","College","West"
40756,32,"Male","College","East"
40757,27,"Male","College","East"
40758,36,"Male","Bachelor","East"
40759,32,"Male","Bachelor","West"
40760,27,"Female","College","North"
40761,36,"Female","Bachelor","West"
40762,28,"Male","College","North"
40763,40,"Male","College","South"
40764,35,"Male","Bachelor","East"
40765,29,"Male","HighSchool","East"
40766,33,"Female","College","North"
40767,28,"Male","College","East"
40768,36,"Male","HighSchool","South"
40769,26,"Male","College","North"
40770,26,"Female","College","West"
40771,32,"Female","HighSchool","South"
40772,28,"Female","HighSchool","East"
40773,32,"Male","College","East"
40774,29,"Male","Bachelor","East"
40775,28,"Female","College","East"
40776,30,"Male","HighSchool","East"
40777,31,"Female","College","West"
40778,33,"Female","HighSchool","East"
40779,31,"Male","HighSchool","West"
40780,30,"Female","Bachelor","East"
40781,23,"Female","College","West"
40782,22,"Female","Bachelor","West"
40783,37,"Female","Bachelor","East"
40784,36,"Female","HighSchool","West"
40785,38,"Male","Bachelor","East"
40786,28,"Female","College","West"
40787,32,"Male","Masters","South"
40788,29,"Male","College","North"
40789,29,"Female","College","East"
40790,37,"Male","Bachelor","West"
40791,34,"Female","College","West"
40792,32,"Female","College","South"
40793,31,"Female","College","West"
40794,31,"Female","HighSchool","East"
40795,27,"Female","Bachelor","West"
40796,31,"Male","Masters","East"
40797,29,"Male","College","East"
40798,28,"Male","Bachelor","North"
40799,30,"Female","Masters","West"
40800,28,"Female","College","South"
40801,33,"Male","HighSchool","East"
40802,33,"Male","College","West"
40803,28,"Male","HighSchool","West"
40804,27,"Female","College","West"
40805,25,"Female","HighSchool","West"
40806,25,"Female","Bachelor","West"
40807,34,"Male","Bachelor","North"
